     ,channel ,clocks_per_click ,control ,denominator ,name                                     ,notated_32nd_notes_per_beat ,note ,numerator ,pitch  ,program ,tempo    ,time   ,type           ,value ,velocity ,note_midi_value ,note_velocity ,note_time ,note_seconds           ,tpb ,channel_chunk ,instrument
4897 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,200160    ,208.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4898 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,200160    ,208.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4899 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,200640    ,209.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4900 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,200640    ,209.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4901 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,200640    ,209.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4902 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,200640    ,209.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4903 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,201120    ,209.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4904 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,201120    ,209.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4905 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,201120    ,209.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4906 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,201120    ,209.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4907 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,201600    ,210.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4908 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,201600    ,210.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4909 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,201600    ,210.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4910 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,201600    ,210.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4911 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,202080    ,210.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4912 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,202080    ,210.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4913 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,202080    ,210.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4914 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,202080    ,210.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4915 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,202560    ,211.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4916 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,202560    ,211.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4917 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,202560    ,211.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4918 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,202560    ,211.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4919 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,203040    ,211.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4920 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,203040    ,211.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
